date,delhi,mumbai,chennai,kolkata,year,month,week_number
2023-07-02,89.62,94.27,94.24,92.76,2023,7,26
2023-07-01,89.62,94.27,94.24,92.76,2023,7,26
2023-06-30,89.62,94.27,94.24,92.76,2023,6,26
2023-06-29,89.62,94.27,94.24,92.76,2023,6,26
2023-06-28,89.62,94.27,94.24,92.76,2023,6,26
2023-06-27,89.62,94.27,94.24,92.76,2023,6,26
2023-06-26,89.62,94.27,94.24,92.76,2023,6,26
2023-06-25,89.62,94.27,94.24,92.76,2023,6,25
2023-06-24,89.62,94.27,94.24,92.76,2023,6,25
2023-06-23,89.62,94.27,94.24,92.76,2023,6,25
2023-06-22,89.62,94.27,94.24,92.76,2023,6,25
2023-06-21,89.62,94.27,94.24,92.76,2023,6,25
2023-06-20,89.62,94.27,94.24,92.76,2023,6,25
2023-06-19,89.62,94.27,94.24,92.76,2023,6,25
2023-06-18,89.62,94.27,94.24,92.76,2023,6,24
2023-06-17,89.62,94.27,94.24,92.76,2023,6,24
2023-06-16,89.62,94.27,94.24,92.76,2023,6,24
2023-06-15,89.62,94.27,94.24,92.76,2023,6,24
2023-06-14,89.62,94.27,94.24,92.76,2023,6,24
2023-06-13,89.62,94.27,94.24,92.76,2023,6,24
2023-06-12,89.62,94.27,94.24,92.76,2023,6,24
2023-06-11,89.62,94.27,94.24,92.76,2023,6,23
2023-06-10,89.62,94.27,94.24,92.76,2023,6,23
2023-06-09,89.62,94.27,94.24,92.76,2023,6,23
2023-06-08,89.62,94.27,94.24,92.76,2023,6,23
2023-06-07,89.62,94.27,94.24,92.76,2023,6,23
2023-06-06,89.62,94.27,94.24,92.76,2023,6,23
2023-06-05,89.62,94.27,94.24,92.76,2023,6,23
2023-06-04,89.62,94.27,94.24,92.76,2023,6,22
2023-06-03,89.62,94.27,94.24,92.76,2023,6,22
2023-06-02,89.62,94.27,94.24,92.76,2023,6,22
2023-06-01,89.62,94.27,94.24,92.76,2023,6,22
2023-05-31,89.62,94.27,94.24,92.76,2023,5,22
2023-05-30,89.62,94.27,94.24,92.76,2023,5,22
2023-05-29,89.62,94.27,94.24,92.76,2023,5,22
2023-05-28,89.62,94.27,94.24,92.76,2023,5,21
2023-05-27,89.62,94.27,94.24,92.76,2023,5,21
2023-05-26,89.62,94.27,94.24,92.76,2023,5,21
2023-05-25,89.62,94.27,94.24,92.76,2023,5,21
2023-05-24,89.62,94.27,94.24,92.76,2023,5,21
2023-05-23,89.62,94.27,94.24,92.76,2023,5,21
2023-05-22,89.62,94.27,94.24,92.76,2023,5,21
2023-05-21,89.62,94.27,94.24,92.76,2023,5,20
2023-05-20,89.62,94.27,94.24,92.76,2023,5,20
2023-05-19,89.62,94.27,94.24,92.76,2023,5,20
2023-05-18,89.62,94.27,94.24,92.76,2023,5,20
2023-05-17,89.62,94.27,94.24,92.76,2023,5,20
2023-05-16,89.62,94.27,94.24,92.76,2023,5,20
2023-05-15,89.62,94.27,94.24,92.76,2023,5,20
2023-05-14,89.62,94.27,94.24,92.76,2023,5,19
2023-05-13,89.62,94.27,94.24,92.76,2023,5,19
2023-05-12,89.62,94.27,94.24,92.76,2023,5,19
2023-05-11,89.62,94.27,94.24,92.76,2023,5,19
2023-05-10,89.62,94.27,94.24,92.76,2023,5,19
2023-05-09,89.62,94.27,94.24,92.76,2023,5,19
2023-05-08,89.62,94.27,94.24,92.76,2023,5,19
2023-05-07,89.62,94.27,94.24,92.76,2023,5,18
2023-05-06,89.62,94.27,94.24,92.76,2023,5,18
2023-05-05,89.62,94.27,94.24,92.76,2023,5,18
2023-05-04,89.62,94.27,94.24,92.76,2023,5,18
2023-05-03,89.62,94.27,94.24,92.76,2023,5,18
2023-05-02,89.62,94.27,94.24,92.76,2023,5,18
2023-05-01,89.62,94.27,94.24,92.76,2023,5,18
2023-04-30,89.62,94.27,94.24,92.76,2023,4,17
2023-04-29,89.62,94.27,94.24,92.76,2023,4,17
2023-04-28,89.62,94.27,94.24,92.76,2023,4,17
2023-04-27,89.62,94.27,94.24,92.76,2023,4,17
2023-04-26,89.62,94.27,94.24,92.76,2023,4,17
2023-04-25,89.62,94.27,94.24,92.76,2023,4,17
2023-04-24,89.62,94.27,94.24,92.76,2023,4,17
2023-04-23,89.62,94.27,94.24,92.76,2023,4,16
2023-04-22,89.62,94.27,94.24,92.76,2023,4,16
2023-04-21,89.62,94.27,94.24,92.76,2023,4,16
2023-04-20,89.62,94.27,94.24,92.76,2023,4,16
2023-04-19,89.62,94.27,94.24,92.76,2023,4,16
2023-04-18,89.62,94.27,94.24,92.76,2023,4,16
2023-04-17,89.62,94.27,94.24,92.76,2023,4,16
2023-04-16,89.62,94.27,94.24,92.76,2023,4,15
2023-04-15,89.62,94.27,94.24,92.76,2023,4,15
2023-04-14,89.62,94.27,94.24,92.76,2023,4,15
2023-04-13,89.62,94.27,94.24,92.76,2023,4,15
2023-04-12,89.62,94.27,94.24,92.76,2023,4,15
2023-04-11,89.62,94.27,94.24,92.76,2023,4,15
2023-04-10,89.62,94.27,94.24,92.76,2023,4,15
2023-04-09,89.62,94.27,94.24,92.76,2023,4,14
2023-04-08,89.62,94.27,94.24,92.76,2023,4,14
2023-04-07,89.62,94.27,94.24,92.76,2023,4,14
2023-04-06,89.62,94.27,94.24,92.76,2023,4,14
2023-04-05,89.62,94.27,94.24,92.76,2023,4,14
2023-04-04,89.62,94.27,94.24,92.76,2023,4,14
2023-04-03,89.62,94.27,94.24,92.76,2023,4,14
2023-04-02,89.62,94.27,94.24,92.76,2023,4,13
2023-04-01,89.62,94.27,94.24,92.76,2023,4,13
2023-03-31,89.62,94.27,94.24,92.76,2023,3,13
2023-03-30,89.62,94.27,94.24,92.76,2023,3,13
2023-03-29,89.62,94.27,94.24,92.76,2023,3,13
2023-03-28,89.62,94.27,94.24,92.76,2023,3,13
2023-03-27,89.62,94.27,94.24,92.76,2023,3,13
2023-03-26,89.62,94.27,94.24,92.76,2023,3,12
2023-03-25,89.62,94.27,94.24,92.76,2023,3,12
2023-03-24,89.62,94.27,94.24,92.76,2023,3,12
2023-03-23,89.62,94.27,94.24,92.76,2023,3,12
2023-03-22,89.62,94.27,94.24,92.76,2023,3,12
2023-03-21,89.62,94.27,94.24,92.76,2023,3,12
2023-03-20,89.62,94.27,94.24,92.76,2023,3,12
2023-03-19,89.62,94.27,94.24,92.76,2023,3,11
2023-03-18,89.62,94.27,94.24,92.76,2023,3,11
2023-03-17,89.62,94.27,94.24,92.76,2023,3,11
2023-03-16,89.62,94.27,94.24,92.76,2023,3,11
2023-03-15,89.62,94.27,94.24,92.76,2023,3,11
2023-03-14,89.62,94.27,94.24,92.76,2023,3,11
2023-03-13,89.62,94.27,94.24,92.76,2023,3,11
2023-03-12,89.62,94.27,94.24,92.76,2023,3,10
2023-03-11,89.62,94.27,94.24,92.76,2023,3,10
2023-03-10,89.62,94.27,94.24,92.76,2023,3,10
2023-03-09,89.62,94.27,94.24,92.76,2023,3,10
2023-03-08,89.62,94.27,94.24,92.76,2023,3,10
2023-03-07,89.62,94.27,94.24,92.76,2023,3,10
2023-03-06,89.62,94.27,94.24,92.76,2023,3,10
2023-03-05,89.62,94.27,94.24,92.76,2023,3,9
2023-03-04,89.62,94.27,94.24,92.76,2023,3,9
2023-03-03,89.62,94.27,94.24,92.76,2023,3,9
2023-03-02,89.62,94.27,94.24,92.76,2023,3,9
2023-03-01,89.62,94.27,94.24,92.76,2023,3,9
2023-02-28,89.62,94.27,94.24,92.76,2023,2,9
2023-02-27,89.62,94.27,94.24,92.76,2023,2,9
2023-02-26,89.62,94.27,94.24,92.76,2023,2,8
2023-02-25,89.62,94.27,94.24,92.76,2023,2,8
2023-02-24,89.62,94.27,94.24,92.76,2023,2,8
2023-02-23,89.62,94.27,94.24,92.76,2023,2,8
2023-02-22,89.62,94.27,94.24,92.76,2023,2,8
2023-02-21,89.62,94.27,94.24,92.76,2023,2,8
2023-02-20,89.62,94.27,94.24,92.76,2023,2,8
2023-02-19,89.62,94.27,94.24,92.76,2023,2,7
2023-02-18,89.62,94.27,94.24,92.76,2023,2,7
2023-02-17,89.62,94.27,94.24,92.76,2023,2,7
2023-02-16,89.62,94.27,94.24,92.76,2023,2,7
2023-02-15,89.62,94.27,94.24,92.76,2023,2,7
2023-02-14,89.62,94.27,94.24,92.76,2023,2,7
2023-02-13,89.62,94.27,94.24,92.76,2023,2,7
2023-02-12,89.62,94.27,94.24,92.76,2023,2,6
2023-02-11,89.62,94.27,94.24,92.76,2023,2,6
2023-02-10,89.62,94.27,94.24,92.76,2023,2,6
2023-02-09,89.62,94.27,94.24,92.76,2023,2,6
2023-02-08,89.62,94.27,94.24,92.76,2023,2,6
2023-02-07,89.62,94.27,94.24,92.76,2023,2,6
2023-02-06,89.62,94.27,94.24,92.76,2023,2,6
2023-02-05,89.62,94.27,94.24,92.76,2023,2,5
2023-02-04,89.62,94.27,94.24,92.76,2023,2,5
2023-02-03,89.62,94.27,94.24,92.76,2023,2,5
2023-02-02,89.62,94.27,94.24,92.76,2023,2,5
2023-02-01,89.62,94.27,94.24,92.76,2023,2,5
2023-01-31,89.62,94.27,94.24,92.76,2023,1,5
2023-01-30,89.62,94.27,94.24,92.76,2023,1,5
2023-01-29,89.62,94.27,94.24,92.76,2023,1,4
2023-01-28,89.62,94.27,94.24,92.76,2023,1,4
2023-01-27,89.62,94.27,94.24,92.76,2023,1,4
2023-01-26,89.62,94.27,94.24,92.76,2023,1,4
2023-01-25,89.62,94.27,94.24,92.76,2023,1,4
2023-01-24,89.62,94.27,94.24,92.76,2023,1,4
2023-01-23,89.62,94.27,94.24,92.76,2023,1,4
2023-01-22,89.62,94.27,94.24,92.76,2023,1,3
2023-01-21,89.62,94.27,94.24,92.76,2023,1,3
2023-01-20,89.62,94.27,94.24,92.76,2023,1,3
2023-01-19,89.62,94.27,94.24,92.76,2023,1,3
2023-01-18,89.62,94.27,94.24,92.76,2023,1,3
2023-01-17,89.62,94.27,94.24,92.76,2023,1,3
2023-01-16,89.62,94.27,94.24,92.76,2023,1,3
2023-01-15,89.62,94.27,94.24,92.76,2023,1,2
2023-01-14,89.62,94.27,94.24,92.76,2023,1,2
2023-01-13,89.62,94.27,94.24,92.76,2023,1,2
2023-01-12,89.62,94.27,94.24,92.76,2023,1,2
2023-01-11,89.62,94.27,94.24,92.76,2023,1,2
2023-01-10,89.62,94.27,94.24,92.76,2023,1,2
2023-01-09,89.62,94.27,94.24,92.76,2023,1,2
2023-01-08,89.62,94.27,94.24,92.76,2023,1,1
2023-01-07,89.62,94.27,94.24,92.76,2023,1,1
2023-01-06,89.62,94.27,94.24,92.76,2023,1,1
2023-01-05,89.62,94.27,94.24,92.76,2023,1,1
2023-01-04,89.62,94.27,94.24,92.76,2023,1,1
2023-01-03,89.62,94.27,94.24,92.76,2023,1,1
2023-01-02,89.62,94.27,94.24,92.76,2023,1,1
2023-01-01,89.62,94.27,94.24,92.76,2023,1,52
2022-12-31,89.62,94.27,94.24,92.76,2022,12,52
2022-12-30,89.62,94.27,94.24,92.76,2022,12,52
2022-12-29,89.62,94.27,94.24,92.76,2022,12,52
2022-12-28,89.62,94.27,94.24,92.76,2022,12,52
2022-12-27,89.62,94.27,94.24,92.76,2022,12,52
2022-12-26,89.62,94.27,94.24,92.76,2022,12,52
2022-12-25,89.62,94.27,94.24,92.76,2022,12,51
2022-12-24,89.62,94.27,94.24,92.76,2022,12,51
2022-12-23,89.62,94.27,94.24,92.76,2022,12,51
2022-12-22,89.62,94.27,94.24,92.76,2022,12,51
2022-12-21,89.62,94.27,94.24,92.76,2022,12,51
2022-12-20,89.62,94.27,94.24,92.76,2022,12,51
2022-12-19,89.62,94.27,94.24,92.76,2022,12,51
2022-12-18,89.62,94.27,94.24,92.76,2022,12,50
2022-12-17,89.62,94.27,94.24,92.76,2022,12,50
2022-12-16,89.62,94.27,94.24,92.76,2022,12,50
2022-12-15,89.62,94.27,94.24,92.76,2022,12,50
2022-12-14,89.62,94.27,94.24,92.76,2022,12,50
2022-12-13,89.62,94.27,94.24,92.76,2022,12,50
2022-12-12,89.62,94.27,94.24,92.76,2022,12,50
2022-12-11,89.62,94.27,94.24,92.76,2022,12,49
2022-12-10,89.62,94.27,94.24,92.76,2022,12,49
2022-12-09,89.62,94.27,94.24,92.76,2022,12,49
2022-12-08,89.62,94.27,94.24,92.76,2022,12,49
2022-12-07,89.62,94.27,94.24,92.76,2022,12,49
2022-12-06,89.62,94.27,94.24,92.76,2022,12,49
2022-12-05,89.62,94.27,94.24,92.76,2022,12,49
2022-12-04,89.62,94.27,94.24,92.76,2022,12,48
2022-12-03,89.62,94.27,94.24,92.76,2022,12,48
2022-12-02,89.62,94.27,94.24,92.76,2022,12,48
2022-12-01,89.62,94.27,94.24,92.76,2022,12,48
2022-11-30,89.62,94.27,94.24,92.76,2022,11,48
2022-11-29,89.62,94.27,94.24,92.76,2022,11,48
2022-11-28,89.62,94.27,94.24,92.76,2022,11,48
2022-11-27,89.62,94.27,94.24,92.76,2022,11,47
2022-11-26,89.62,94.27,94.24,92.76,2022,11,47
2022-11-25,89.62,94.27,94.24,92.76,2022,11,47
2022-11-24,89.62,94.27,94.24,92.76,2022,11,47
2022-11-23,89.62,94.27,94.24,92.76,2022,11,47
2022-11-22,89.62,94.27,94.24,92.76,2022,11,47
2022-11-21,89.62,94.27,94.24,92.76,2022,11,47
2022-11-20,89.62,94.27,94.24,92.76,2022,11,46
2022-11-19,89.62,94.27,94.24,92.76,2022,11,46
2022-11-18,89.62,94.27,94.24,92.76,2022,11,46
2022-11-17,89.62,94.27,94.24,92.76,2022,11,46
2022-11-16,89.62,94.27,94.24,92.76,2022,11,46
2022-11-15,89.62,94.27,94.24,92.76,2022,11,46
2022-11-14,89.62,94.27,94.24,92.76,2022,11,46
2022-11-13,89.62,94.27,94.24,92.76,2022,11,45
2022-11-12,89.62,94.27,94.24,92.76,2022,11,45
2022-11-11,89.62,94.27,94.24,92.76,2022,11,45
2022-11-10,89.62,94.27,94.24,92.76,2022,11,45
2022-11-09,89.62,94.27,94.24,92.76,2022,11,45
2022-11-08,89.62,94.27,94.24,92.76,2022,11,45
2022-11-07,89.62,94.27,94.24,92.76,2022,11,45
2022-11-06,89.62,94.27,94.24,92.76,2022,11,44
2022-11-05,89.62,94.27,94.24,92.76,2022,11,44
2022-11-04,89.62,94.27,94.24,92.76,2022,11,44
2022-11-03,89.62,94.27,94.24,92.76,2022,11,44
2022-11-02,89.62,94.27,94.24,92.76,2022,11,44
2022-11-01,89.62,94.27,94.24,92.76,2022,11,44
2022-10-31,89.62,94.27,94.24,92.76,2022,10,44
2022-10-30,89.62,94.27,94.24,92.76,2022,10,43
2022-10-29,89.62,94.27,94.24,92.76,2022,10,43
2022-10-28,89.62,94.27,94.24,92.76,2022,10,43
2022-10-27,89.62,94.27,94.24,92.76,2022,10,43
2022-10-26,89.62,94.27,94.24,92.76,2022,10,43
2022-10-25,89.62,94.27,94.24,92.76,2022,10,43
2022-10-24,89.62,94.27,94.24,92.76,2022,10,43
2022-10-23,89.62,94.27,94.24,92.76,2022,10,42
2022-10-22,89.62,94.27,94.24,92.76,2022,10,42
2022-10-21,89.62,94.27,94.24,92.76,2022,10,42
2022-10-20,89.62,94.27,94.24,92.76,2022,10,42
2022-10-19,89.62,94.27,94.24,92.76,2022,10,42
2022-10-18,89.62,94.27,94.24,92.76,2022,10,42
2022-10-17,89.62,94.27,94.24,92.76,2022,10,42
2022-10-16,89.62,94.27,94.24,92.76,2022,10,41
2022-10-15,89.62,94.27,94.24,92.76,2022,10,41
2022-10-14,89.62,94.27,94.24,92.76,2022,10,41
2022-10-13,89.62,94.27,94.24,92.76,2022,10,41
2022-10-12,89.62,94.27,94.24,92.76,2022,10,41
2022-10-11,89.62,94.27,94.24,92.76,2022,10,41
2022-10-10,89.62,94.27,94.24,92.76,2022,10,41
2022-10-09,89.62,94.27,94.24,92.76,2022,10,40
2022-10-08,89.62,94.27,94.24,92.76,2022,10,40
2022-10-07,89.62,94.27,94.24,92.76,2022,10,40
2022-10-06,89.62,94.27,94.24,92.76,2022,10,40
2022-10-05,89.62,94.27,94.24,92.76,2022,10,40
2022-10-04,89.62,94.27,94.24,92.76,2022,10,40
2022-10-03,89.62,94.27,94.24,92.76,2022,10,40
2022-10-02,89.62,94.27,94.24,92.76,2022,10,39
2022-10-01,89.62,94.27,94.24,92.76,2022,10,39
2022-09-30,89.62,94.27,94.24,92.76,2022,9,39
2022-09-29,89.62,94.27,94.24,92.76,2022,9,39
2022-09-28,89.62,94.27,94.24,92.76,2022,9,39
2022-09-27,89.62,94.27,94.24,92.76,2022,9,39
2022-09-26,89.62,94.27,94.24,92.76,2022,9,39
2022-09-25,89.62,94.27,94.24,92.76,2022,9,38
2022-09-24,89.62,94.27,94.24,92.76,2022,9,38
2022-09-23,89.62,94.27,94.24,92.76,2022,9,38
2022-09-22,89.62,94.27,94.24,92.76,2022,9,38
2022-09-21,89.62,94.27,94.24,92.76,2022,9,38
2022-09-20,89.62,94.27,94.24,92.76,2022,9,38
2022-09-19,89.62,94.27,94.24,92.76,2022,9,38
2022-09-18,89.62,94.27,94.24,92.76,2022,9,37
2022-09-17,89.62,94.27,94.24,92.76,2022,9,37
2022-09-16,89.62,94.27,94.24,92.76,2022,9,37
2022-09-15,89.62,94.27,94.24,92.76,2022,9,37
2022-09-14,89.62,94.27,94.24,92.76,2022,9,37
2022-09-13,89.62,94.27,94.24,92.76,2022,9,37
2022-09-12,89.62,94.27,94.24,92.76,2022,9,37
2022-09-11,89.62,94.27,94.24,92.76,2022,9,36
2022-09-10,89.62,94.27,94.24,92.76,2022,9,36
2022-09-09,89.62,94.27,94.24,92.76,2022,9,36
2022-09-08,89.62,94.27,94.24,92.76,2022,9,36
2022-09-07,89.62,94.27,94.24,92.76,2022,9,36
2022-09-06,89.62,94.27,94.24,92.76,2022,9,36
2022-09-05,89.62,94.27,94.24,92.76,2022,9,36
2022-09-04,89.62,94.27,94.24,92.76,2022,9,35
2022-09-03,89.62,94.27,94.24,92.76,2022,9,35
2022-09-02,89.62,94.27,94.24,92.76,2022,9,35
2022-09-01,89.62,94.27,94.24,92.76,2022,9,35
2022-08-31,89.62,94.27,94.24,92.76,2022,8,35
2022-08-30,89.62,94.27,94.24,92.76,2022,8,35
2022-08-29,89.62,94.27,94.24,92.76,2022,8,35
2022-08-28,89.62,94.27,94.24,92.76,2022,8,34
2022-08-27,89.62,94.27,94.24,92.76,2022,8,34
2022-08-26,89.62,94.27,94.24,92.76,2022,8,34
2022-08-25,89.62,94.27,94.24,92.76,2022,8,34
2022-08-24,89.62,94.27,94.24,92.76,2022,8,34
2022-08-23,89.62,94.27,94.24,92.76,2022,8,34
2022-08-22,89.62,94.27,94.24,92.76,2022,8,34
2022-08-21,89.62,94.27,94.24,92.76,2022,8,33
2022-08-20,89.62,94.27,94.24,92.76,2022,8,33
2022-08-19,89.62,94.27,94.24,92.76,2022,8,33
2022-08-18,89.62,94.27,94.24,92.76,2022,8,33
2022-08-17,89.62,94.27,94.24,92.76,2022,8,33
2022-08-16,89.62,94.27,94.24,92.76,2022,8,33
2022-08-15,89.62,94.27,94.24,92.76,2022,8,33
2022-08-14,89.62,94.27,94.24,92.76,2022,8,32
2022-08-13,89.62,94.27,94.24,92.76,2022,8,32
2022-08-12,89.62,94.27,94.24,92.76,2022,8,32
2022-08-11,89.62,94.27,94.24,92.76,2022,8,32
2022-08-10,89.62,94.27,94.24,92.76,2022,8,32
2022-08-09,89.62,94.27,94.24,92.76,2022,8,32
2022-08-08,89.62,94.27,94.24,92.76,2022,8,32
2022-08-07,89.62,94.27,94.24,92.76,2022,8,31
2022-08-06,89.62,94.27,94.24,92.76,2022,8,31
2022-08-05,89.62,94.27,94.24,92.76,2022,8,31
2022-08-04,89.62,94.27,94.24,92.76,2022,8,31
2022-08-03,89.62,94.27,94.24,92.76,2022,8,31
2022-08-02,89.62,94.27,94.24,92.76,2022,8,31
2022-08-01,89.62,94.27,94.24,92.76,2022,8,31
2022-07-31,89.62,94.27,94.24,92.76,2022,7,30
2022-07-30,89.62,94.27,94.24,92.76,2022,7,30
2022-07-29,89.62,94.27,94.24,92.76,2022,7,30
2022-07-28,89.62,94.27,94.24,92.76,2022,7,30
2022-07-27,89.62,94.27,94.24,92.76,2022,7,30
2022-07-26,89.62,94.27,94.24,92.76,2022,7,30
2022-07-25,89.62,94.27,94.24,92.76,2022,7,30
2022-07-24,89.62,94.27,94.24,92.76,2022,7,29
2022-07-23,89.62,94.27,94.24,92.76,2022,7,29
2022-07-22,89.62,94.27,94.24,92.76,2022,7,29
2022-07-21,89.62,94.27,94.24,92.76,2022,7,29
2022-07-20,89.62,94.27,94.24,92.76,2022,7,29
2022-07-19,89.62,94.27,94.24,92.76,2022,7,29
2022-07-18,89.62,94.27,94.24,92.76,2022,7,29
2022-07-17,89.62,94.27,94.24,92.76,2022,7,28
2022-07-16,89.62,94.27,94.24,92.76,2022,7,28
2022-07-15,89.62,94.27,94.24,92.76,2022,7,28
2022-07-14,89.62,97.28,94.24,92.76,2022,7,28
2022-07-13,89.62,97.28,94.24,92.76,2022,7,28
2022-07-12,89.62,97.28,94.24,92.76,2022,7,28
2022-07-11,89.62,97.28,94.24,92.76,2022,7,28
2022-07-10,89.62,97.28,94.24,92.76,2022,7,27
2022-07-09,89.62,97.28,94.24,92.76,2022,7,27
2022-07-08,89.62,97.28,94.24,92.76,2022,7,27
2022-07-07,89.62,97.28,94.24,92.76,2022,7,27
2022-07-06,89.62,97.28,94.24,92.76,2022,7,27
2022-07-05,89.62,97.28,94.24,92.76,2022,7,27
2022-07-04,89.62,97.28,94.24,92.76,2022,7,27
2022-07-03,89.62,97.28,94.24,92.76,2022,7,26
2022-07-02,89.62,97.28,94.24,92.76,2022,7,26
2022-07-01,89.62,97.28,94.24,92.76,2022,7,26
2022-06-30,89.62,97.28,94.24,92.76,2022,6,26
2022-06-29,89.62,97.28,94.24,92.76,2022,6,26
2022-06-28,89.62,97.28,94.24,92.76,2022,6,26
2022-06-27,89.62,97.28,94.24,92.76,2022,6,26
2022-06-26,89.62,97.28,94.24,92.76,2022,6,25
2022-06-25,89.62,97.28,94.24,92.76,2022,6,25
2022-06-24,89.62,97.28,94.24,92.76,2022,6,25
2022-06-23,89.62,97.28,94.24,92.76,2022,6,25
2022-06-22,89.62,97.28,94.24,92.76,2022,6,25
2022-06-21,89.62,97.28,94.24,92.76,2022,6,25
2022-06-20,89.62,97.28,94.24,92.76,2022,6,25
2022-06-19,89.62,97.28,94.24,92.76,2022,6,24
2022-06-18,89.62,97.28,94.24,92.76,2022,6,24
2022-06-17,89.62,97.28,94.24,92.76,2022,6,24
2022-06-16,89.62,97.28,94.24,92.76,2022,6,24
2022-06-15,89.62,97.28,94.24,92.76,2022,6,24
2022-06-14,89.62,97.28,94.24,92.76,2022,6,24
2022-06-13,89.62,97.28,94.24,92.76,2022,6,24
2022-06-12,89.62,97.28,94.24,92.76,2022,6,23
2022-06-11,89.62,97.28,94.24,92.76,2022,6,23
2022-06-10,89.62,97.28,94.24,92.76,2022,6,23
2022-06-09,89.62,97.28,94.24,92.76,2022,6,23
2022-06-08,89.62,97.28,94.24,92.76,2022,6,23
2022-06-07,89.62,97.28,94.24,92.76,2022,6,23
2022-06-06,89.62,97.28,94.24,92.76,2022,6,23
2022-06-05,89.62,97.28,94.24,92.76,2022,6,22
2022-06-04,89.62,97.28,94.24,92.76,2022,6,22
2022-06-03,89.62,97.28,94.24,92.76,2022,6,22
2022-06-02,89.62,97.28,94.24,92.76,2022,6,22
2022-06-01,89.62,97.28,94.24,92.76,2022,6,22
2022-05-31,89.62,97.28,94.24,92.76,2022,5,22
2022-05-30,89.62,97.28,94.24,92.76,2022,5,22
2022-05-29,89.62,97.28,94.24,92.76,2022,5,21
2022-05-28,89.62,97.28,94.24,92.76,2022,5,21
2022-05-27,89.62,97.28,94.24,92.76,2022,5,21
2022-05-26,89.62,97.28,94.24,92.76,2022,5,21
2022-05-25,89.62,97.28,94.24,92.76,2022,5,21
2022-05-24,89.62,97.28,94.24,92.76,2022,5,21
2022-05-23,89.62,97.28,94.24,92.76,2022,5,21
2022-05-22,89.62,97.28,94.24,92.76,2022,5,20
2022-05-21,96.67,104.77,100.94,99.83,2022,5,20
2022-05-20,96.67,104.77,100.94,99.83,2022,5,20
2022-05-19,96.67,104.77,100.94,99.83,2022,5,20
2022-05-18,96.67,104.77,100.94,99.83,2022,5,20
2022-05-17,96.67,104.77,100.94,99.83,2022,5,20
2022-05-16,96.67,104.77,100.94,99.83,2022,5,20
2022-05-15,96.67,104.77,100.94,99.83,2022,5,19
2022-05-14,96.67,104.77,100.94,99.83,2022,5,19
2022-05-13,96.67,104.77,100.94,99.83,2022,5,19
2022-05-12,96.67,104.77,100.94,99.83,2022,5,19
2022-05-11,96.67,104.77,100.94,99.83,2022,5,19
2022-05-10,96.67,104.77,100.94,99.83,2022,5,19
2022-05-09,96.67,104.77,100.94,99.83,2022,5,19
2022-05-08,96.67,104.77,100.94,99.83,2022,5,18
2022-05-07,96.67,104.77,100.94,99.83,2022,5,18
2022-05-06,96.67,104.77,100.94,99.83,2022,5,18
2022-05-05,96.67,104.77,100.94,99.83,2022,5,18
2022-05-04,96.67,104.77,100.94,99.83,2022,5,18
2022-05-03,96.67,104.77,100.94,99.83,2022,5,18
2022-05-02,96.67,104.77,100.94,99.83,2022,5,18
2022-05-01,96.67,104.77,100.94,99.83,2022,5,17
2022-04-30,96.67,104.77,100.94,99.83,2022,4,17
2022-04-29,96.67,104.77,100.94,99.83,2022,4,17
2022-04-28,96.67,104.77,100.94,99.83,2022,4,17
2022-04-27,96.67,104.77,100.94,99.83,2022,4,17
2022-04-26,96.67,104.77,100.94,99.83,2022,4,17
2022-04-25,96.67,104.77,100.94,99.83,2022,4,17
2022-04-24,96.67,104.77,100.94,99.83,2022,4,16
2022-04-23,96.67,104.77,100.94,99.83,2022,4,16
2022-04-22,96.67,104.77,100.94,99.83,2022,4,16
2022-04-21,96.67,104.77,100.94,99.83,2022,4,16
2022-04-20,96.67,104.77,100.94,99.83,2022,4,16
2022-04-19,96.67,104.77,100.94,99.83,2022,4,16
2022-04-18,96.67,104.77,100.94,99.83,2022,4,16
2022-04-17,96.67,104.77,100.94,99.83,2022,4,15
2022-04-16,96.67,104.77,100.94,99.83,2022,4,15
2022-04-15,96.67,104.77,100.94,99.83,2022,4,15
2022-04-14,96.67,104.77,100.94,99.83,2022,4,15
2022-04-13,96.67,104.77,100.94,99.83,2022,4,15
2022-04-12,96.67,104.77,100.94,99.83,2022,4,15
2022-04-11,96.67,104.77,100.94,99.83,2022,4,15
2022-04-10,96.67,104.77,100.94,99.83,2022,4,14
2022-04-09,96.67,104.77,100.94,99.83,2022,4,14
2022-04-08,96.67,104.77,100.94,99.83,2022,4,14
2022-04-07,96.67,104.77,100.94,99.83,2022,4,14
2022-04-06,96.67,104.77,100.94,99.83,2022,4,14
2022-04-05,95.87,103.92,100.18,99.02,2022,4,14
2022-04-04,95.07,103.07,99.42,98.22,2022,4,14
2022-04-03,94.67,102.64,99.04,97.82,2022,4,13
2022-04-02,93.87,101.79,98.28,97.02,2022,4,13
2022-04-01,93.07,100.94,97.52,96.22,2022,4,13
2022-03-31,93.07,100.94,97.52,96.22,2022,3,13
2022-03-30,92.27,100.10,96.76,95.42,2022,3,13
2022-03-29,91.47,99.25,96.00,94.62,2022,3,13
2022-03-28,90.77,98.50,95.33,93.92,2022,3,13
2022-03-27,90.42,98.13,95.00,93.57,2022,3,12
2022-03-26,89.87,97.55,94.47,93.01,2022,3,12
2022-03-25,89.07,96.70,93.71,92.22,2022,3,12
